,x,y,z,wts
9406,47.0,6.0,10.739271035319174,1.3497212663879334
22167,110.0,167.0,10.28929113738197,0.7286527660923799
14459,72.0,59.0,15.257981260629183,0.6087424831386187
8098,40.0,98.0,6.726687084691154,0.7074664410111273
3728,18.0,128.0,8.400202206988109,0.8780197426030764
38213,191.0,13.0,8.154702645841866,1.6918808948700264
31867,159.0,67.0,7.505230528983768,0.6606836746631436
766,3.0,166.0,8.853032520727286,1.7880079025912363
2833,14.0,33.0,11.388897727183016,1.2334742552133862
27572,137.0,172.0,14.606918881541262,0.7728446852842991
3328,16.0,128.0,8.025066692479207,0.8780197426030764
17196,85.0,196.0,7.238106195998082,2.171791171791172
14363,71.0,163.0,9.706331683394549,0.7012741630797189
13816,69.0,16.0,13.128845490243464,1.0388139772197749
17178,85.0,178.0,10.124173713040067,0.8314243626743629
14802,74.0,2.0,11.138610512627281,1.234466151132818
18181,90.0,181.0,9.069396589548944,0.8314243626743629
34647,173.0,47.0,6.186035851720433,0.85152164327889
4056,20.0,56.0,9.793623005581933,0.8488588705980014
11238,56.0,38.0,12.78101480017731,0.7386038992319189
35955,179.0,155.0,8.60215471148276,0.9648574050747969
22946,114.0,146.0,9.02770730729492,0.6287202688168874
26143,130.0,143.0,9.600469721214521,0.6108631259597445
20040,100.0,40.0,9.52591973690292,0.7390519214190716
17128,85.0,128.0,11.82100896204643,0.535297113648563
5364,26.0,164.0,7.880744736288252,1.130540370123704
4981,24.0,181.0,9.593258509763626,1.6166514812348154
15847,79.0,47.0,12.75130721665442,0.6459033898647428
2751,13.0,151.0,10.529502512726662,1.0089998735832075
27165,135.0,165.0,10.729912081610632,0.7728446852842991
3348,16.0,148.0,11.916873849603828,1.0089998735832075
13097,65.0,97.0,11.412317736811943,0.5611728973745884
12869,64.0,69.0,14.004149614591908,0.5644246610430187
15080,75.0,80.0,10.539564299664455,0.5315028503434303
21601,108.0,1.0,11.18762528085543,1.25430034270614
3855,19.0,55.0,7.583250187229865,0.8488588705980014
59,0.0,59.0,7.675342079340977,1.1070110445110446
39065,195.0,65.0,8.271890560615532,1.22391374393186
34002,170.0,2.0,10.176701868950463,2.115326662065793
27544,137.0,144.0,10.981326771527877,0.660285925382544
15403,77.0,3.0,9.921347634207999,1.234466151132818
39933,199.0,133.0,9.974387356738651,2.177851804663399
22911,114.0,111.0,11.128471617832155,0.5264291699980107
1446,7.0,46.0,8.707693571181123,1.2067261442261443
24557,122.0,157.0,10.508747584585617,0.6814211910830271
35038,175.0,38.0,6.689794877257096,1.0691142358714827
38484,192.0,84.0,9.01443968583714,0.9250869668442137
25425,127.0,25.0,12.259077642185517,0.8824706325612127
22439,112.0,39.0,8.017985923650025,0.7428980752652254
20532,102.0,132.0,8.105034586631916,0.5375616064021863
36118,180.0,118.0,7.479566367324757,0.7716565506420582
38866,194.0,66.0,8.359679842271646,0.86159490335215
20719,103.0,119.0,7.141883654133743,0.5311640184828592
5510,27.0,110.0,7.358491861242497,0.7673242786467428
8956,44.0,156.0,8.756531308711189,0.8554080949914287
26173,130.0,173.0,12.489851498839409,0.7511996636392775
31701,158.0,101.0,7.545747783782684,0.5964228326245237
19492,97.0,92.0,11.698220817170487,0.516151856731567
7281,36.0,81.0,10.44428912852877,0.7060885750499281
37170,185.0,170.0,9.709016729489962,1.3295297697471617
31522,157.0,122.0,10.420789296398814,0.6224795959095478
14062,70.0,62.0,14.409887846421821,0.5644246610430187
23651,118.0,51.0,7.9974418794108,0.6634730886844417
34492,172.0,92.0,10.301013567679524,0.6478631618426307
25505,127.0,105.0,10.158263809361445,0.5242332982369217
24643,123.0,43.0,7.957006004040917,0.6612772169233525
14549,72.0,149.0,10.9113410613787,0.6202810597436204
17390,86.0,190.0,8.121260111805661,0.9738745051245055
2804,14.0,4.0,9.68087602433594,2.300338550338551
14106,70.0,106.0,12.723388303878542,0.5611728973745884
30998,154.0,198.0,12.429228315348933,1.393718499696761
3518,17.0,118.0,8.567771313878525,0.8581784727618064
27644,138.0,44.0,11.825634694943705,0.6818533486105952
33995,169.0,195.0,10.97686355796128,1.5704861764644382
38248,191.0,48.0,5.764001973074834,1.0009925427497894
37888,189.0,88.0,8.809312824713002,0.9250869668442137
19705,98.0,105.0,8.903448224748082,0.516151856731567
30251,151.0,51.0,10.213868415082736,0.7050014967587435
1219,6.0,19.0,9.636330284201657,2.3628385503385516
36799,183.0,199.0,9.400707515009573,1.967311573289835
15319,76.0,119.0,12.319942947940932,0.5353510720358549
36230,181.0,30.0,5.391901969154618,1.2851636185875321
39671,198.0,71.0,9.515734254031422,1.22391374393186
34557,172.0,157.0,7.521667297350411,0.8671207795603936
2764,13.0,164.0,9.572732110708424,1.2198260844094184
31166,155.0,166.0,9.496024024579777,0.875538287977902
19279,96.0,79.0,13.867594254015053,0.5474908880705984
39400,197.0,0.0,9.913726226122215,2.6271164021164024
38875,194.0,75.0,7.788288223615421,0.86159490335215
12911,64.0,111.0,10.499363819832118,0.5611728973745884
24902,124.0,102.0,12.436549869081821,0.5155376460630086
38706,193.0,106.0,8.625339046125523,0.9337826190181266
2248,11.0,48.0,9.372455060350172,0.9485739703131011
38999,194.0,199.0,7.301552608932342,2.893237499215761
6659,33.0,59.0,11.393996267177542,0.7006171945785475
19542,97.0,142.0,9.393559399063994,0.57577442239278
18392,91.0,192.0,8.865919353524864,0.9738745051245055
2065,10.0,65.0,9.17815823032978,1.1171120546120548
994,4.0,194.0,7.3742286108266635,3.3235017297517313
25279,126.0,79.0,7.592167392558739,0.5468766774020398
