,x,y,z,wts
11377,56.0,177.0,9.616419290880204,1.2838403880070544
31713,158.0,113.0,11.267574152541652,0.5404538033537001
23159,115.0,159.0,10.118726361291229,0.9201421309264445
38443,192.0,43.0,8.336724296202728,1.6353856020522684
24641,123.0,41.0,9.497462506290011,0.5151147246685003
29654,148.0,54.0,10.312769831220203,0.5699508891537877
38437,192.0,37.0,9.037702006604315,1.1591951258617925
33704,168.0,104.0,9.711006713023705,0.555404783745857
39196,195.0,196.0,7.701042569320036,3.3406084656084656
13078,65.0,78.0,13.722537467728344,0.6535208527855586
2203,11.0,3.0,9.484030888416012,2.65542328042328
25240,126.0,40.0,9.983815613703902,0.5151147246685003
33882,169.0,82.0,10.775596161669394,0.5658103095925593
1413,7.0,13.0,10.427972842436748,2.65542328042328
12310,61.0,110.0,12.185652718000961,0.6817014684661742
9705,48.0,105.0,9.535280327381924,0.6765271765271765
36714,183.0,114.0,7.56487484389447,0.6589762123172855
6211,31.0,11.0,9.557859156756184,2.301256613756614
6090,30.0,90.0,9.729321787276929,0.8553316612840423
19851,99.0,51.0,9.88385462522446,0.526875186428962
33836,169.0,36.0,6.532848949612915,0.7740219656886322
20855,104.0,55.0,9.759709365092913,0.47390854522702686
31980,159.0,180.0,9.002208679019516,1.2677209772798006
27840,139.0,40.0,12.282396231927537,0.5382628728166484
15454,77.0,54.0,14.085341014626872,0.6015506494995658
29291,146.0,91.0,8.102319364078124,0.5126958314780811
38628,193.0,28.0,8.818630200459642,1.6591951258617923
34684,173.0,84.0,11.513828604202137,0.5658103095925593
37748,188.0,148.0,11.41745088851359,1.050595238095238
27935,139.0,135.0,13.077676452636426,0.6000264928283503
26737,133.0,137.0,11.328763578770118,0.6209120400296869
37761,188.0,161.0,8.271401565459184,1.3445767195767195
1931,9.0,131.0,11.626303318661797,1.0344636844636845
21154,105.0,154.0,9.17884501522424,1.0046036933291835
21912,109.0,112.0,6.873533340149491,0.5566418875242404
36884,184.0,84.0,8.862308957251718,0.8021739459561956
20185,100.0,185.0,6.685361225361923,1.3788139329805995
29298,146.0,98.0,10.83674438918765,0.5185781844192576
16470,82.0,70.0,14.382782129117803,0.6384618377265434
7055,35.0,55.0,10.499215153168533,1.207838876291257
23013,115.0,13.0,12.197702542312493,1.2205259800797557
7102,35.0,102.0,6.759038252119125,0.8067866877390688
31679,158.0,79.0,10.335469542081395,0.5028327074845224
22065,110.0,65.0,9.885604734058559,0.4754958468143283
36405,182.0,5.0,5.33612861639064,2.3452340869007533
8584,42.0,184.0,9.524802680982653,1.358531746031746
19398,96.0,198.0,11.688865735821334,1.6466710758377423
22564,112.0,164.0,11.310253760768697,1.0322453055296192
33324,166.0,124.0,12.503970839756793,0.5559961313960281
34299,171.0,99.0,10.285614990841657,0.5881587944410441
22480,112.0,80.0,10.550458384383054,0.5190207916550627
19066,95.0,66.0,14.370642482036917,0.501145197463679
19845,99.0,45.0,8.843500508483128,0.693541853095629
16087,80.0,87.0,12.996757914214136,0.6076477444124502
20255,101.0,55.0,10.787466799536379,0.47390854522702686
28766,143.0,166.0,11.872343513076457,0.905481637099284
38160,190.0,160.0,10.662736806150757,1.1987433862433863
174,0.0,174.0,9.049547334410958,2.3793650793650793
10087,50.0,87.0,10.631894441681116,0.6334054834054833
7316,36.0,116.0,6.851725768994111,0.8264389931056598
1095,5.0,95.0,9.958136870815334,1.6925610985134794
34208,171.0,8.0,10.267814413427033,1.243718935385602
17024,85.0,24.0,10.12072366039052,1.0502878848416604
6521,32.0,121.0,7.014062859254748,0.8264389931056598
4671,23.0,71.0,9.250093453864956,1.0085002519526327
24084,120.0,84.0,11.056924488542423,0.5190207916550627
32323,161.0,123.0,12.58759144668732,0.5559961313960281
36121,180.0,121.0,6.9714309768591525,0.6589762123172855
17477,87.0,77.0,15.095696666787077,0.5780034756377466
27018,135.0,18.0,12.197557229032299,0.7593306938844696
4370,21.0,170.0,9.386579850515563,1.3029761904761905
20198,100.0,198.0,8.9395189730155,1.6466710758377423
36127,180.0,127.0,6.774453436189015,0.6536852070262802
20221,101.0,21.0,11.595749943982081,1.102668837222613
24351,121.0,151.0,9.304556232542254,0.8308564166407302
32040,160.0,40.0,10.019998834050979,0.6614411889774208
30327,151.0,127.0,11.074740096300452,0.5305331684330651
25210,126.0,10.0,11.586285039326935,1.067748202301978
18307,91.0,107.0,9.82394603076768,0.6356179223826282
1400,7.0,0.0,9.038095210767302,2.65542328042328
1336,6.0,136.0,9.976835889502055,1.185978835978836
20853,104.0,53.0,8.70380941506761,0.5095591691129447
6793,33.0,193.0,9.050649160381665,1.983531746031746
39433,197.0,33.0,11.227329100655101,1.1591951258617925
5694,28.0,94.0,8.105556297236923,0.8719983279507089
35034,175.0,34.0,7.075324982044543,0.7740219656886322
33984,169.0,184.0,8.233851296456246,2.166005291005291
9569,47.0,169.0,8.863184729252893,1.191247795414462
17717,88.0,117.0,11.609472348101395,0.7176285043932101
26117,130.0,117.0,8.532767580268537,0.5804514113337642
27043,135.0,43.0,11.788576155701424,0.5066972162509918
25236,126.0,36.0,10.701012643523901,0.5647178992716749
36928,184.0,128.0,7.108108696008479,0.7811361874184369
17800,89.0,0.0,12.757818369401608,2.2004949241791345
1506,7.0,106.0,11.517867794415551,1.1370055429579238
21519,107.0,119.0,9.338523591039467,0.6411034499269793
1725,8.0,125.0,11.925428370550677,0.9881673881673882
28332,141.0,132.0,11.705213419961396,0.6000264928283503
7573,37.0,173.0,9.825621367136447,1.2066798941798942
34878,174.0,78.0,10.941923099502148,0.5658103095925593
