,x,y,z,wts
29398,146.0,198.0,10.238703213171403,1.9105662855662853
17437,87.0,37.0,12.043211371151603,0.6509667214218431
27909,139.0,109.0,12.193291046700427,0.5331196581196582
31621,158.0,21.0,10.083828398982305,1.062665343915344
3768,18.0,168.0,8.249340833818543,1.6318901686548744
29820,149.0,20.0,11.712564156114016,1.062665343915344
30106,150.0,106.0,11.791980718108448,0.5701566951566952
39958,199.0,158.0,12.526083808327966,1.4714765082412138
17046,85.0,46.0,12.138367018122205,0.6509667214218431
36567,182.0,167.0,8.541456276472182,1.0959827209827209
8358,41.0,158.0,9.477701976087529,0.8931915703071533
34749,173.0,149.0,7.5335466580063315,0.7261570129217186
24368,121.0,168.0,10.530882190463895,0.6586686948529055
18977,94.0,177.0,7.365305217707013,0.8562095798937903
29630,148.0,30.0,11.696065589682059,0.9105489417989419
14610,73.0,10.0,13.471779841349209,1.0522552477103693
13407,67.0,7.0,11.972788922737225,1.0575462530013746
6629,33.0,29.0,9.027060383749438,1.0043818248369467
15849,79.0,49.0,13.457241726720495,0.5949902904454122
37828,189.0,28.0,8.37697743213852,1.7313161375661372
30915,154.0,115.0,12.42207103748088,0.5701566951566952
25741,128.0,141.0,10.631739108171985,0.5759366121208227
23972,119.0,172.0,10.162017842223092,0.6586686948529055
28116,140.0,116.0,11.417640773848,0.5425893550893551
5253,26.0,53.0,11.727579568978447,0.8147874685759235
294,1.0,94.0,9.226161414529498,1.2590536392619724
12209,61.0,9.0,12.818452132018251,1.0575462530013746
34495,172.0,95.0,9.958864912305787,0.6920637913284973
1,0.0,1.0,12.157057140362637,2.0264615969167186
33230,166.0,30.0,8.925438695022477,1.2266865079365081
12929,64.0,129.0,11.052926716605988,0.7015126757773819
10465,52.0,65.0,12.37700216354971,0.6163069367620586
14494,72.0,94.0,14.887503655529603,0.5585276311379254
34896,174.0,96.0,9.657281784483274,0.6920637913284973
12322,61.0,122.0,11.724144886002767,0.693742668007374
382,1.0,182.0,9.590398852196717,2.8292483660130716
35649,178.0,49.0,5.102854692656475,1.0453528633675693
14656,73.0,56.0,15.239970398131199,0.5949902904454122
10640,53.0,40.0,12.107007294461717,0.6789849994401211
9403,47.0,3.0,10.54684846716468,1.0992129196680414
29601,148.0,1.0,12.346307527594728,1.552083333333333
1033,5.0,33.0,9.495151007143528,1.4444510149061367
12618,63.0,18.0,12.634857585162973,0.8780590735141951
4270,21.0,70.0,9.784488742532892,0.887574703127864
29355,146.0,155.0,10.18232305769892,0.6452552077552078
6157,30.0,157.0,9.293971677086837,1.0360487131642961
38101,190.0,101.0,7.920441070857144,0.8487589480236539
39596,197.0,196.0,7.39068494059641,3.16537629037629
5389,26.0,189.0,9.888512428243699,1.7617623604465709
14377,71.0,177.0,4.090440901441203,0.9335905322747429
10578,52.0,178.0,8.273902051712382,1.0074970179459344
30408,152.0,8.0,11.56090373954892,1.571924603174603
1608,8.0,8.0,8.638267896018542,2.0264615969167186
6887,34.0,87.0,11.096949075431755,0.7801913457445068
18384,91.0,184.0,9.367448618635155,0.9097810084652189
39087,195.0,87.0,8.916641293307302,1.457389900404606
11115,55.0,115.0,12.034960251559006,0.6930199430199432
9677,48.0,77.0,13.389812172980896,0.6023013345211622
28335,141.0,135.0,12.232164345214063,0.5703671328671329
37472,187.0,72.0,8.283757186398821,0.9712787892934952
29112,145.0,112.0,12.792610121275928,0.5331196581196582
33139,165.0,139.0,8.882037849878774,0.6682866425513484
38819,194.0,19.0,8.90148721404761,1.8635912698412693
39848,199.0,48.0,9.315810047471796,2.383315826330532
6994,34.0,194.0,8.764102030806258,1.7617623604465709
20569,102.0,169.0,6.986084863057253,0.7057466169308276
488,2.0,88.0,8.816969896430342,1.2202605358136966
14326,71.0,126.0,11.198299798804506,0.6568732193732194
3837,19.0,37.0,12.288248484759995,0.962494699616488
14692,73.0,92.0,15.243790859920935,0.5197345276896496
30775,153.0,175.0,8.608682611186277,0.9192150442150441
32862,164.0,62.0,11.258885196850008,0.8022973078120139
16487,82.0,87.0,12.776463380651212,0.49592500388012567
38596,192.0,196.0,8.68804314373325,2.609820734820734
29093,145.0,93.0,9.286234403616776,0.5688339438339439
9278,46.0,78.0,12.678814852421883,0.6023013345211622
7646,38.0,46.0,11.491608327362513,0.7636410840962059
14331,71.0,131.0,10.182342978393102,0.6646432271432273
16879,84.0,79.0,13.814260288060499,0.5336234165785384
20073,100.0,73.0,12.00137831258477,0.6036665200268143
16546,82.0,146.0,11.375175802118473,0.6530169392011499
36903,184.0,103.0,6.055308990843698,0.8487589480236539
23363,116.0,163.0,10.840958095061605,0.6586686948529055
4133,20.0,133.0,7.803058679807524,1.037533907631947
33523,167.0,123.0,11.912982328023228,0.607948832213538
35557,177.0,157.0,10.32253009310159,0.7909718277365336
28344,141.0,144.0,9.981800980806186,0.6029271654271655
35958,179.0,158.0,8.853736611475307,0.7909718277365336
14398,71.0,198.0,7.613053781312885,2.5162116148958247
24751,123.0,151.0,10.627932758537346,0.5946956308798416
38884,194.0,84.0,6.659265914410028,0.9335803765950826
23539,117.0,139.0,9.004380613543043,0.5523675885517991
5837,29.0,37.0,9.774086960444613,0.8500608371826256
15008,75.0,8.0,11.710683047757033,1.0522552477103693
21144,105.0,144.0,9.272641204561019,0.5637312249154356
31423,157.0,23.0,9.914313048254694,1.062665343915344
2478,12.0,78.0,8.937201825014858,0.887574703127864
33959,169.0,159.0,9.37066956334101,0.7331014573661634
22912,114.0,112.0,10.89830490321723,0.4923073930426872
7781,38.0,181.0,9.779794065669984,1.1287091391580555
