,x,y,z,wts
3991,19.0,191.0,11.067305385838797,2.094373219373218
13155,65.0,155.0,10.72453698728958,0.6670309537956592
5298,26.0,98.0,8.923914861720743,0.6102281852298206
30494,152.0,94.0,9.997108028242085,0.7093663961311015
12083,60.0,83.0,13.93343015222021,0.5281899734551597
24729,123.0,129.0,10.260302215856349,0.48075669655511416
30630,153.0,30.0,9.694563539295576,1.6485951072348122
5363,26.0,163.0,8.63323015605856,1.0546109663756713
33234,166.0,34.0,7.831323310442327,1.8068442654839705
1930,9.0,130.0,11.93204511495339,1.2373009615656667
12211,61.0,11.0,13.565656012871942,2.175279388821054
38473,192.0,73.0,7.901267841841911,2.9012704797018514
28746,143.0,146.0,9.485556558094363,0.5608344164795773
37831,189.0,31.0,8.36665711530992,2.946311858076562
21513,107.0,113.0,6.652458146917828,0.4587154627508104
26369,131.0,169.0,12.853091784003137,0.6890965864084139
16700,83.0,100.0,11.990167832151284,0.4770731504633368
14552,72.0,152.0,11.95307342368311,0.6069040436687491
5910,29.0,110.0,6.667812251504559,0.6218022593038947
13540,67.0,140.0,9.935913508064566,0.5705430795300072
6536,32.0,136.0,8.880974827344426,0.6391503376797489
28662,143.0,62.0,10.613841721772616,0.8262507848904901
29715,148.0,115.0,12.91731765896921,0.5671788345887013
10517,52.0,117.0,11.549036255459168,0.5176656358834083
36379,181.0,179.0,11.848141346732637,0.9353290576408849
26722,133.0,122.0,11.481294298127768,0.5289660185981075
28547,142.0,147.0,10.926132576020061,0.5608344164795773
13744,68.0,144.0,10.33411583310481,0.6087558955206009
35197,175.0,197.0,10.779928273913969,1.3143354678972952
394,1.0,194.0,7.675601168129017,3.650462962962962
6515,32.0,115.0,7.904686456522184,0.5785028862631424
34138,170.0,138.0,11.033353257291141,0.678186200498028
24986,124.0,186.0,9.652424608250303,0.9380104040722314
26371,131.0,171.0,12.48882193029649,0.6890965864084139
31562,157.0,162.0,10.355999494126138,0.6415561638679914
15563,77.0,163.0,11.516652352621922,0.6651791019438074
840,4.0,40.0,5.845608553910355,1.4884808478558471
5977,29.0,177.0,8.505642561049417,1.51336517512988
24168,120.0,168.0,10.593755414366004,0.7015460106225441
22394,111.0,194.0,8.998574908865724,1.2357162385427718
13253,66.0,53.0,11.96316032107509,0.6985905605224134
24711,123.0,111.0,11.100353657799396,0.5344149119780355
21878,109.0,78.0,13.730212723566323,0.5886739339391202
18933,94.0,133.0,9.138956539771398,0.5311507030686653
21244,106.0,44.0,10.664582863667079,0.7573003692322221
38526,192.0,126.0,8.921016819890397,1.8078870551988824
3715,18.0,115.0,7.720771242380321,0.7905417023064075
35072,175.0,72.0,11.02020086846613,1.1877288130351846
9484,47.0,84.0,11.755332529197794,0.520766330921223
17039,85.0,39.0,13.40265822624119,0.8682645079741385
13906,69.0,106.0,12.322895322566428,0.4904990763892627
39729,198.0,129.0,9.36175277718506,1.8078870551988824
23210,116.0,10.0,12.405636464781931,2.2238881874298526
30787,153.0,187.0,10.106832988283289,0.9711917289202228
31518,157.0,118.0,11.699139903707103,0.609913877323744
22198,110.0,198.0,8.180713942563493,1.2357162385427718
29209,146.0,9.0,10.828295100605251,2.9831474466891112
34794,173.0,194.0,9.434094538574318,1.3143354678972952
18231,91.0,31.0,10.430744114398617,1.0521725539511497
9307,46.0,107.0,8.940356859768624,0.5208935185484107
27696,138.0,96.0,8.687535964456261,0.628418537405465
19462,97.0,62.0,13.071246140381655,0.6302823255475117
37896,189.0,96.0,6.144951316231527,1.3364556648870365
10357,51.0,157.0,9.481504672929548,0.7589760457407511
1304,6.0,104.0,10.283367685034337,1.0405417023064074
2648,13.0,48.0,9.607090936795087,1.020671597719011
20244,101.0,44.0,9.889420444623008,0.7110040729359258
21987,109.0,187.0,8.931255358077657,0.9648829052094383
22253,111.0,53.0,8.082528533661447,0.7573003692322221
11259,56.0,59.0,13.906458969464062,0.6279698232350094
23064,115.0,64.0,9.781334689841403,0.664485829578602
4460,22.0,60.0,11.432951384253748,0.7515029983796337
31073,155.0,73.0,7.841847345311815,0.8107107693504746
7856,39.0,56.0,11.502463788290292,0.6888070736147435
14664,73.0,64.0,13.994258530837115,0.5481977434629297
8628,43.0,28.0,10.025933314638623,1.1353979705098995
1670,8.0,70.0,9.84344818078397,1.109636380776086
10689,53.0,89.0,12.112777708770988,0.49814189653208285
35952,179.0,152.0,9.412512961506627,0.8620689843808117
10288,51.0,88.0,11.449622210796706,0.520766330921223
36392,181.0,192.0,10.354533426845405,1.0435021345639617
1243,6.0,43.0,9.155698565829526,1.4884808478558471
8294,41.0,94.0,9.406530266052455,0.5475322604649304
33138,165.0,138.0,9.171597734941296,0.678186200498028
35765,178.0,165.0,9.181699862282835,0.9353290576408849
12147,60.0,147.0,10.683878391372938,0.6165259032906086
1190,5.0,190.0,8.722264261534189,2.4485398860398844
7066,35.0,66.0,11.429304100763321,0.6282010130086828
29162,145.0,162.0,11.551290707166805,0.6191094747546356
10900,54.0,100.0,9.601125147982168,0.4866950100851964
15370,76.0,170.0,9.379451755067242,0.7459008493322213
3003,15.0,3.0,11.025771716542518,3.737007783882781
35980,179.0,180.0,10.765536151226373,0.9353290576408849
32574,162.0,174.0,9.613044250223373,0.8982920206038479
34114,170.0,114.0,9.956995518833988,0.6906356247121581
31069,155.0,69.0,9.581663907247163,0.8107107693504746
26099,130.0,99.0,10.909915993202022,0.5926586395766017
5928,29.0,128.0,8.10050630145908,0.6707159942454055
10083,50.0,83.0,11.978964138327038,0.5508144078443
7031,35.0,31.0,8.726930933653673,1.1909535260654551
