,x,y,z,wts
991,4.0,191.0,8.203938717413081,1.6463650728356618
39998,199.0,198.0,5.939063756054063,7.300782990057512
19857,99.0,57.0,11.002057846733507,0.6329884057367009
8454,42.0,54.0,10.700080762232805,0.7561721664204615
1202,6.0,2.0,10.487528651978717,3.8122228230808757
11155,55.0,155.0,8.642611405774517,0.8513991412430245
11866,59.0,66.0,13.883750575735167,0.710923297642181
5216,26.0,16.0,10.03977774199207,1.5622228230808752
3827,19.0,27.0,12.267098017063958,1.6693656802237322
31610,158.0,10.0,10.582890791515752,1.051680421641734
1168,5.0,168.0,9.31816865367065,1.4284163548869437
25947,129.0,147.0,8.99159937240099,0.6107771390347256
35313,176.0,113.0,8.11169478529438,0.7231857684385653
5152,25.0,152.0,10.225208559673932,1.0052452950891786
28768,143.0,168.0,12.295776830468546,0.7722282115027475
25774,128.0,174.0,12.677780493331266,0.7072931465676825
7183,35.0,183.0,8.459796680242128,1.3197100205708536
22790,113.0,190.0,10.608647949681963,0.9401228168973529
12771,63.0,171.0,11.68742637584402,0.8552041513335261
17803,89.0,3.0,12.219357414759976,0.9490817974398488
16849,84.0,49.0,12.145616314427304,0.6291422518905471
2099,10.0,99.0,8.803660457483273,1.1914245037531432
18804,94.0,4.0,10.409099621471148,0.9490817974398488
34637,173.0,37.0,6.744154220025331,0.9286842340527395
10261,51.0,61.0,14.096322347195436,0.7561721664204615
34573,172.0,173.0,10.18667407264629,1.1333393226138593
24975,124.0,175.0,11.299568304402376,0.7072931465676825
32447,162.0,47.0,8.48845503401592,0.8282568836253889
27924,139.0,124.0,11.86716537014767,0.622140775398362
39783,198.0,183.0,10.570975900964399,2.351288040562578
19538,97.0,138.0,8.702166856025409,0.6270836371960626
34936,174.0,136.0,8.935810190868992,0.718656782931319
22933,114.0,133.0,7.007128142248531,0.5688399095974963
10621,53.0,21.0,12.183803566589251,1.0761117119697634
36350,181.0,150.0,10.290384260524357,0.9901769294514654
44,0.0,44.0,7.802940512964289,1.236673372531424
14944,74.0,144.0,10.671043256569275,0.7586881438005693
2744,13.0,144.0,9.99531803410627,1.331900347353987
11635,58.0,35.0,14.005308328316538,0.8565995168478122
24733,123.0,133.0,10.085307660229827,0.5539589572165439
34550,172.0,150.0,6.748950556302528,0.7722282115027475
6475,32.0,75.0,9.483291207890712,0.8647694514883351
29354,146.0,154.0,10.232934315868903,0.6757122039697906
25651,128.0,51.0,8.612313826381298,0.6635590579106139
39234,196.0,34.0,9.494916569715523,1.1466329520014575
4046,20.0,46.0,10.789629392491893,0.9100183202666157
34273,171.0,73.0,11.227976443373509,0.7784380430456788
9390,46.0,190.0,8.375361280990509,1.1658638667246994
39428,197.0,28.0,9.82601795661981,1.1466329520014575
7055,35.0,55.0,10.499215153168533,0.9100183202666157
22413,112.0,13.0,10.177960465594612,0.9529279512860026
33778,168.0,178.0,7.308568964855592,1.1333393226138593
38919,194.0,119.0,5.829679783205932,0.9411344863872833
38239,191.0,39.0,9.378953717752113,1.1466329520014575
30359,151.0,159.0,9.838319737791496,0.6757122039697906
17352,86.0,152.0,9.98874582183654,0.6839018190142444
12043,60.0,43.0,12.153884200936847,0.6680311407794359
10526,52.0,126.0,8.96646261012238,0.7945809594248427
38210,191.0,10.0,7.596805640761879,1.3661451471234087
26259,131.0,59.0,6.513941855482962,0.6635590579106139
11586,57.0,186.0,9.228448881095025,1.1658638667246994
13823,69.0,23.0,11.483919717872825,0.7684584912067866
19899,99.0,99.0,8.923597388132626,0.5472721292595547
32454,162.0,54.0,8.384128402452104,0.8282568836253889
30176,150.0,176.0,10.290928726230932,0.7722282115027475
21720,108.0,120.0,8.998956935084081,0.5279172905498772
26002,130.0,2.0,12.451069619944358,0.9834986034599157
6293,31.0,93.0,9.50911758947117,0.8647694514883351
35695,178.0,95.0,8.701614206466514,0.7425406071482428
30096,150.0,96.0,10.274719448998132,0.6460245996152859
19048,95.0,48.0,10.92462051948142,0.6291422518905471
21272,106.0,72.0,11.45906402101982,0.5831695651569906
26863,134.0,63.0,8.336557744827736,0.6137402173309038
11433,57.0,33.0,13.631959588296185,0.8565995168478122
7419,37.0,19.0,11.726608864290377,1.5622228230808752
22540,112.0,140.0,8.309663889495694,0.5688399095974963
26003,130.0,3.0,11.910518589263003,0.9834986034599157
5115,25.0,115.0,8.89585620467637,0.9075044942233779
30488,152.0,88.0,9.565172227227524,0.6460245996152859
11242,56.0,42.0,11.537553791680088,0.7561721664204615
26399,131.0,199.0,10.325583867653377,0.9252418645164006
20177,100.0,177.0,6.960680987823207,0.7221740989486348
29159,145.0,159.0,10.80529697854366,0.6757122039697906
38227,191.0,27.0,8.100931881740264,1.1466329520014575
24795,123.0,195.0,7.370636099264926,0.9252418645164006
24131,120.0,131.0,9.74115515867494,0.5539589572165439
37835,189.0,35.0,8.244314511330575,1.1466329520014575
27698,138.0,98.0,9.169391707686648,0.5778427814334677
29935,149.0,135.0,10.840416942817187,0.622140775398362
2170,10.0,170.0,9.889639900611117,1.4284163548869437
39630,198.0,30.0,10.536031649988336,1.1466329520014575
8664,43.0,64.0,13.564383922851777,0.710923297642181
16044,80.0,44.0,11.173389868959429,0.6291422518905471
16783,83.0,183.0,9.540938742678124,0.9983665444959192
12154,60.0,154.0,10.499465778655638,0.7586881438005693
36346,181.0,146.0,9.69097886626751,0.9901769294514654
30990,154.0,190.0,11.638246114153494,0.9901769294514654
35179,175.0,179.0,9.720981657312027,1.1333393226138593
14285,71.0,85.0,12.373684908874495,0.6182123001997257
10789,53.0,189.0,9.739959449945708,1.1658638667246994
